,month,fr_airport,to_airport,passenger_d
6717,2018-08-01,LTBA,EGKK,10223.0
6718,2018-08-01,LTBA,EGLL,52777.0
6719,2018-08-01,LTBA,EGPH,4468.0
6720,2018-08-01,LTBA,EGSS,3995.0
6721,2018-08-01,LTBA,KATL,5232.0
6722,2018-08-01,LTBA,KBOS,8768.0
6723,2018-08-01,LTBA,KIAD,8927.0
6724,2018-08-01,LTBA,KIAH,10441.0
6725,2018-08-01,LTBA,KJFK,29429.0
6726,2018-08-01,LTBA,KLAX,10319.0
6727,2018-08-01,LTBA,KMIA,9770.0
6728,2018-08-01,LTBA,KORD,10683.0
6729,2018-08-01,LTBA,KSFO,10390.0
6730,2018-08-01,LTBA,UTTT,18226.0
6731,2018-08-01,LTBA,VVNB,3442.0
6732,2018-08-01,LTBA,VVTS,4668.0
6733,2018-08-01,LTBA,FACT,4173.0
6734,2018-08-01,LTBA,FAOR,7800.0
6735,2018-08-01,LTBH,LTAC,4842.0
6736,2018-08-01,LTBH,LTAJ,3019.0
6737,2018-08-01,LTBH,LTBA,1877.0
6738,2018-08-01,LTBJ,EDDF,12568.0
6739,2018-08-01,LTBJ,EDDK,17360.0
6740,2018-08-01,LTBJ,EDDL,15939.0
6741,2018-08-01,LTBJ,EDDM,19787.0
6742,2018-08-01,LTBJ,EDDS,11019.0
6743,2018-08-01,LTBJ,EDDT,10421.0
6744,2018-08-01,LTBJ,EDDV,6702.0
6745,2018-08-01,LTBJ,OIIE,10162.0
6746,2018-08-01,LTBJ,EHAM,9884.0
6747,2018-08-01,LTBJ,LTAC,76879.0
6748,2018-08-01,LTBJ,LTAF,34431.0
6749,2018-08-01,LTBJ,LTAI,14319.0
6750,2018-08-01,LTBJ,LTAJ,7523.0
6751,2018-08-01,LTBJ,LTAU,7427.0
6752,2018-08-01,LTBJ,LTBA,133889.0
6753,2018-08-01,LTBJ,LTCA,4100.0
6754,2018-08-01,LTBJ,LTCC,11609.0
6755,2018-08-01,LTBJ,LTCG,9307.0
6756,2018-08-01,LTBJ,LTCI,6571.0
6757,2018-08-01,LTBJ,LTCR,5743.0
6758,2018-08-01,LTBJ,LTFH,7794.0
6759,2018-08-01,LTBJ,LTFJ,117852.0
6760,2018-08-01,LTBR,LTAC,2241.0
6761,2018-08-01,LTBR,LTCC,1640.0
6762,2018-08-01,LTBR,LTCE,2212.0
6763,2018-08-01,LTBR,LTCG,2375.0
6764,2018-08-01,LTBR,LTCK,1659.0
6765,2018-08-01,LTBS,EBBR,3074.0
6766,2018-08-01,LTBS,EDDF,2345.0
6767,2018-08-01,LTBS,EDDL,2355.0
6768,2018-08-01,LTBS,LLBG,3048.0
6769,2018-08-01,LTBS,OLBA,17595.0
6770,2018-08-01,LTBS,EHAM,8418.0
6771,2018-08-01,LTBS,ULLI,3861.0
6772,2018-08-01,LTBS,USSS,5551.0
6773,2018-08-01,LTBS,UUDD,12671.0
6774,2018-08-01,LTBS,UUWW,11775.0
6775,2018-08-01,LTBS,UWKD,4864.0
6776,2018-08-01,LTBS,UWUU,3360.0
6777,2018-08-01,LTBS,UWWW,1701.0
6778,2018-08-01,LTBS,LTAC,15072.0
6779,2018-08-01,LTBS,LTBA,44490.0
6780,2018-08-01,LTBS,LTFJ,65490.0
6781,2018-08-01,LTBS,UKBB,13867.0
6782,2018-08-01,LTBS,UKKK,2514.0
6783,2018-08-01,LTBS,EGAA,2646.0
6784,2018-08-01,LTBS,EGBB,11820.0
6785,2018-08-01,LTBS,EGCC,29083.0
6786,2018-08-01,LTBS,EGFF,4081.0
6787,2018-08-01,LTBS,EGGD,7974.0
6788,2018-08-01,LTBS,EGGW,4181.0
6789,2018-08-01,LTBS,EGKK,29416.0
6790,2018-08-01,LTBS,EGNM,6762.0
6791,2018-08-01,LTBS,EGNT,9876.0
6792,2018-08-01,LTBS,EGNX,4967.0
6793,2018-08-01,LTBS,EGPF,6071.0
6794,2018-08-01,LTBS,EGPH,3277.0
6795,2018-08-01,LTBS,EGSS,17210.0
6796,2018-08-01,LTCA,LTAC,10190.0
6797,2018-08-01,LTCA,LTAI,3016.0
6798,2018-08-01,LTCA,LTBA,11839.0
6799,2018-08-01,LTCA,LTBJ,4084.0
6800,2018-08-01,LTCA,LTFJ,17925.0
6801,2018-08-01,LTCB,LTAC,9452.0
6802,2018-08-01,LTCB,LTBA,12822.0
6803,2018-08-01,LTCB,LTBJ,1418.0
6804,2018-08-01,LTCB,LTFJ,25290.0
6805,2018-08-01,LTCC,LTAC,21624.0
6806,2018-08-01,LTCC,LTAI,10236.0
6807,2018-08-01,LTCC,LTBA,18778.0
6808,2018-08-01,LTCC,LTBJ,10602.0
6809,2018-08-01,LTCC,LTBR,1515.0
6810,2018-08-01,LTCC,LTFJ,21959.0
6811,2018-08-01,LTCD,LTAC,7187.0
6812,2018-08-01,LTCD,LTBA,4808.0
6813,2018-08-01,LTCD,LTBJ,2322.0
6814,2018-08-01,LTCD,LTFJ,10814.0
6815,2018-08-01,LTCE,LTAC,18529.0
6816,2018-08-01,LTCE,LTAI,1420.0
6817,2018-08-01,LTCE,LTBA,9019.0
6818,2018-08-01,LTCE,LTBJ,2536.0
6819,2018-08-01,LTCE,LTBR,2119.0
6820,2018-08-01,LTCE,LTFJ,19500.0
6821,2018-08-01,LTCF,LTAC,5538.0
6822,2018-08-01,LTCF,LTBA,4616.0
6823,2018-08-01,LTCF,LTBJ,3114.0
6824,2018-08-01,LTCF,LTFJ,10831.0
6825,2018-08-01,LTCG,OMSJ,12911.0
6826,2018-08-01,LTCG,OBBI,1705.0
6827,2018-08-01,LTCG,EDDL,3284.0
6828,2018-08-01,LTCG,OKBK,5395.0
6829,2018-08-01,LTCG,OERK,6870.0
6830,2018-08-01,LTCG,LTAC,23993.0
6831,2018-08-01,LTCG,LTAF,5199.0
6832,2018-08-01,LTCG,LTAI,6704.0
6833,2018-08-01,LTCG,LTBA,63086.0
6834,2018-08-01,LTCG,LTBJ,9076.0
6835,2018-08-01,LTCG,LTBQ,2421.0
6836,2018-08-01,LTCG,LTBR,2283.0
6837,2018-08-01,LTCG,LTFJ,85401.0
6838,2018-08-01,LTCI,LTAC,15470.0
6839,2018-08-01,LTCI,LTAF,5307.0
6840,2018-08-01,LTCI,LTAI,6241.0
6841,2018-08-01,LTCI,LTBA,9558.0
6842,2018-08-01,LTCI,LTBJ,6281.0
6843,2018-08-01,LTCI,LTFJ,19929.0
6844,2018-08-01,LTCJ,LTAC,7278.0
6845,2018-08-01,LTCJ,LTBA,9115.0
6846,2018-08-01,LTCJ,LTBJ,2391.0
6847,2018-08-01,LTCJ,LTFJ,7082.0
6848,2018-08-01,LTCK,LTAC,5513.0
6849,2018-08-01,LTCK,LTBA,4728.0
6850,2018-08-01,LTCK,LTBR,1663.0
6851,2018-08-01,LTCK,LTFJ,5188.0
6852,2018-08-01,LTCM,LTBA,5556.0
6853,2018-08-01,LTCM,LTFJ,4030.0
6854,2018-08-01,LTCN,LTAC,4120.0
6855,2018-08-01,LTCN,LTBA,7552.0
6856,2018-08-01,LTCN,LTFJ,2978.0
6857,2018-08-01,LTCO,LTAC,5007.0
6858,2018-08-01,LTCO,LTBA,4962.0
6859,2018-08-01,LTCO,LTBJ,2345.0
6860,2018-08-01,LTCO,LTFJ,2235.0
6861,2018-08-01,LTCP,LTAC,4716.0
6862,2018-08-01,LTCP,LTBA,4063.0
6863,2018-08-01,LTCP,LTFJ,1883.0
6864,2018-08-01,LTCR,LTAC,4853.0
6865,2018-08-01,LTCR,LTBA,9389.0
6866,2018-08-01,LTCR,LTBJ,5677.0
6867,2018-08-01,LTCR,LTFJ,10452.0
6868,2018-08-01,LTCS,LTAC,7156.0
6869,2018-08-01,LTCS,LTBA,8008.0
6870,2018-08-01,LTCS,LTBJ,2351.0
6871,2018-08-01,LTCS,LTFJ,10510.0
6872,2018-08-01,LTCT,LTAC,5224.0
6873,2018-08-01,LTCT,LTBA,5672.0
6874,2018-08-01,LTCT,LTFJ,3115.0
6875,2018-08-01,LTCU,LTAC,3564.0
6876,2018-08-01,LTCU,LTBA,3735.0
6877,2018-08-01,LTCU,LTFJ,2159.0
6878,2018-08-01,LTCV,LTAC,7574.0
6879,2018-08-01,LTCV,LTBA,5707.0
6880,2018-08-01,LTCV,LTFJ,4097.0
6881,2018-08-01,LTCW,LTAC,5402.0
6882,2018-08-01,LTCW,LTBA,4269.0
6883,2018-08-01,LTDA,OEJN,6666.0
6884,2018-08-01,LTDA,OERK,3406.0
6885,2018-08-01,LTDA,LTAC,8196.0
6886,2018-08-01,LTDA,LTBA,13417.0
6887,2018-08-01,LTDA,LTBJ,3129.0
6888,2018-08-01,LTDA,LTFJ,21498.0
6889,2018-08-01,LTFC,OIIE,4099.0
6890,2018-08-01,LTFC,LTBA,3369.0
6891,2018-08-01,LTFD,LTAC,12327.0
6892,2018-08-01,LTFD,LTBA,9647.0
6893,2018-08-01,LTFD,LTFJ,16418.0
6894,2018-08-01,LTFE,UBBB,6940.0
6895,2018-08-01,LTFE,EBBR,10732.0
6896,2018-08-01,LTFE,LKPR,3046.0
6897,2018-08-01,LTFE,EDDF,1628.0
6898,2018-08-01,LTFE,EDDL,2734.0
6899,2018-08-01,LTFE,EDDM,4008.0
6900,2018-08-01,LTFE,EDDS,1529.0
6901,2018-08-01,LTFE,LLBG,3743.0
6902,2018-08-01,LTFE,EHAM,10539.0
6903,2018-08-01,LTFE,EPKT,6314.0
6904,2018-08-01,LTFE,EPPO,3083.0
6905,2018-08-01,LTFE,EPWA,5072.0
6906,2018-08-01,LTFE,EPWR,3095.0
6907,2018-08-01,LTFE,UUDD,10921.0
6908,2018-08-01,LTFE,UUWW,1690.0
6909,2018-08-01,LTFE,LTAC,36699.0
6910,2018-08-01,LTFE,LTAF,6069.0
6911,2018-08-01,LTFE,LTBA,84929.0
6912,2018-08-01,LTFE,LTFJ,107424.0
6913,2018-08-01,LTFE,UKBB,8430.0
6914,2018-08-01,LTFE,EGBB,2481.0
6915,2018-08-01,LTFE,EGCC,7070.0
6916,2018-08-01,LTFE,EGGD,3090.0
6917,2018-08-01,LTFE,EGGW,3091.0
6918,2018-08-01,LTFE,EGKK,9207.0
6919,2018-08-01,LTFE,EGSS,3896.0
6920,2018-08-01,LTFH,EDDL,4455.0
6921,2018-08-01,LTFH,LTAC,6887.0
6922,2018-08-01,LTFH,LTAI,2287.0
6923,2018-08-01,LTFH,LTBA,20633.0
6924,2018-08-01,LTFH,LTBJ,7462.0
6925,2018-08-01,LTFH,LTFJ,32501.0
6926,2018-08-01,LTFJ,OMDB,27486.0
6927,2018-08-01,LTFJ,OMSJ,10626.0
6928,2018-08-01,LTFJ,LATI,3571.0
6929,2018-08-01,LTFJ,LOWW,15267.0
6930,2018-08-01,LTFJ,UBBB,3213.0
6931,2018-08-01,LTFJ,LQSA,6396.0
6932,2018-08-01,LTFJ,EBCI,7783.0
6933,2018-08-01,LTFJ,OBBI,9211.0
6934,2018-08-01,LTFJ,LSZH,5852.0
6935,2018-08-01,LTFJ,LKPR,4560.0
6936,2018-08-01,LTFJ,EDDB,10715.0
6937,2018-08-01,LTFJ,EDDF,12516.0
6938,2018-08-01,LTFJ,EDDH,5922.0
6939,2018-08-01,LTFJ,EDDK,14670.0
6940,2018-08-01,LTFJ,EDDL,17270.0
6941,2018-08-01,LTFJ,EDDM,9218.0
6942,2018-08-01,LTFJ,EDDS,13110.0
6943,2018-08-01,LTFJ,EKCH,10308.0
6944,2018-08-01,LTFJ,HEGN,2941.0
6945,2018-08-01,LTFJ,LGAV,5487.0
6946,2018-08-01,LTFJ,LEBL,10669.0
6947,2018-08-01,LTFJ,LEMD,5280.0
6948,2018-08-01,LTFJ,LFLL,8358.0
6949,2018-08-01,LTFJ,LFML,4335.0
6950,2018-08-01,LTFJ,LFPG,4700.0
6951,2018-08-01,LTFJ,LFPO,10345.0
6952,2018-08-01,LTFJ,LFSB,8537.0
6953,2018-08-01,LTFJ,UGTB,9465.0
6954,2018-08-01,LTFJ,LHBP,4562.0
6955,2018-08-01,LTFJ,LLBG,25055.0
6956,2018-08-01,LTFJ,ORBI,14284.0
6957,2018-08-01,LTFJ,OIIE,8632.0
6958,2018-08-01,LTFJ,LIME,7064.0
6959,2018-08-01,LTFJ,LIPE,4690.0
6960,2018-08-01,LTFJ,LIRF,11619.0
6961,2018-08-01,LTFJ,OJAI,16673.0
6962,2018-08-01,LTFJ,OKBK,23331.0
6963,2018-08-01,LTFJ,OLBA,9947.0
6964,2018-08-01,LTFJ,GMMN,5119.0
6965,2018-08-01,LTFJ,EHAM,20264.0
6966,2018-08-01,LTFJ,OTHH,27349.0
6967,2018-08-01,LTFJ,URKK,5173.0
6968,2018-08-01,LTFJ,URMG,3774.0
6969,2018-08-01,LTFJ,UUDD,6880.0
6970,2018-08-01,LTFJ,OEJN,9684.0
6971,2018-08-01,LTFJ,OERK,8791.0
6972,2018-08-01,LTFJ,ESSA,9666.0
6973,2018-08-01,LTFJ,LTAC,89252.0
6974,2018-08-01,LTFJ,LTAF,64272.0
6975,2018-08-01,LTFJ,LTAI,125856.0
6976,2018-08-01,LTFJ,LTAJ,32763.0
6977,2018-08-01,LTFJ,LTAN,19454.0
6978,2018-08-01,LTFJ,LTAR,14943.0
6979,2018-08-01,LTFJ,LTAT,12484.0
6980,2018-08-01,LTFJ,LTAU,37048.0
6981,2018-08-01,LTFJ,LTAY,10789.0
6982,2018-08-01,LTFJ,LTAZ,5611.0
6983,2018-08-01,LTFJ,LTBJ,112653.0
6984,2018-08-01,LTFJ,LTBS,62595.0
6985,2018-08-01,LTFJ,LTCA,18094.0
6986,2018-08-01,LTFJ,LTCB,25587.0
6987,2018-08-01,LTFJ,LTCC,22312.0
6988,2018-08-01,LTFJ,LTCD,11083.0
6989,2018-08-01,LTFJ,LTCE,19865.0
6990,2018-08-01,LTFJ,LTCF,10719.0
6991,2018-08-01,LTFJ,LTCG,83024.0
6992,2018-08-01,LTFJ,LTCI,21309.0
6993,2018-08-01,LTFJ,LTCJ,7592.0
6994,2018-08-01,LTFJ,LTCK,5520.0
6995,2018-08-01,LTFJ,LTCR,11194.0
6996,2018-08-01,LTFJ,LTCS,10738.0
6997,2018-08-01,LTFJ,LTCV,4020.0
6998,2018-08-01,LTFJ,LTDA,26797.0
6999,2018-08-01,LTFJ,LTFD,16782.0
7000,2018-08-01,LTFJ,LTFE,101204.0
7001,2018-08-01,LTFJ,LTFH,33888.0
7002,2018-08-01,LTFJ,UKHH,5541.0
7003,2018-08-01,LTFJ,UKLL,3913.0
7004,2018-08-01,LTFJ,EGKK,4320.0
7005,2018-08-01,LTFJ,EGSS,17876.0
7006,2018-08-01,EGAA,GCRR,5720.0
7007,2018-08-01,EGAA,GCTS,5478.0
7008,2018-08-01,EGAA,LEAL,14540.0
7009,2018-08-01,EGAA,LEMG,13149.0
7010,2018-08-01,EGAA,LEPA,17266.0
7011,2018-08-01,EGAA,LERS,7062.0
7012,2018-08-01,EGAA,LFPG,4732.0
7013,2018-08-01,EGAA,EHAM,6157.0
7014,2018-08-01,EGAA,EPKK,4167.0
7015,2018-08-01,EGAA,LPFR,14306.0
7016,2018-08-01,EGAA,EGBB,11519.0
7017,2018-08-01,EGAA,EGCC,16435.0
7018,2018-08-01,EGAA,EGGD,11731.0
7019,2018-08-01,EGAA,EGGP,21809.0
7020,2018-08-01,EGAA,EGGW,16622.0
7021,2018-08-01,EGAA,EGKK,23559.0
7022,2018-08-01,EGAA,EGNT,12989.0
7023,2018-08-01,EGAA,EGPF,12049.0
7024,2018-08-01,EGAA,EGPH,16428.0
7025,2018-08-01,EGAA,EGSS,33795.0
7026,2018-08-01,EGAC,LEMG,3362.0
7027,2018-08-01,EGAC,EHAM,2837.0
7028,2018-08-01,EGAC,LPFR,3172.0
7029,2018-08-01,EGAC,EGBB,13358.0
7030,2018-08-01,EGAC,EGCC,13473.0
7031,2018-08-01,EGAC,EGFF,3553.0
7032,2018-08-01,EGAC,EGGP,1799.0
7033,2018-08-01,EGAC,EGHI,6677.0
7034,2018-08-01,EGAC,EGLC,8989.0
7035,2018-08-01,EGAC,EGLL,29431.0
7036,2018-08-01,EGAC,EGNM,8255.0
7037,2018-08-01,EGAC,EGNX,7778.0
7038,2018-08-01,EGAC,EGPD,2146.0
7039,2018-08-01,EGAC,EGPE,2078.0
7040,2018-08-01,EGAC,EGPF,7087.0
7041,2018-08-01,EGAC,EGPH,6862.0
7042,2018-08-01,EGAC,EGTE,2177.0
7043,2018-08-01,EGAE,EGGP,2355.0
7044,2018-08-01,EGAE,EGPF,3858.0
7045,2018-08-01,EGAE,EGSS,2348.0
7046,2018-08-01,EGBB,OMDB,34005.0
7047,2018-08-01,EGBB,EBBR,4762.0
7048,2018-08-01,EGBB,LSGG,2182.0
7049,2018-08-01,EGBB,LSZH,4891.0
7050,2018-08-01,EGBB,LCLK,8686.0
7051,2018-08-01,EGBB,LCPH,6640.0
7052,2018-08-01,EGBB,LKPR,3813.0
7053,2018-08-01,EGBB,EDDF,15172.0
7054,2018-08-01,EGBB,EDDL,11709.0
7055,2018-08-01,EGBB,EDDM,9050.0
7056,2018-08-01,EGBB,EKCH,3601.0
7057,2018-08-01,EGBB,HEGN,4578.0
7058,2018-08-01,EGBB,LGKR,9162.0
7059,2018-08-01,EGBB,LGRP,8772.0
7060,2018-08-01,EGBB,LGZA,9518.0
7061,2018-08-01,EGBB,GCFV,6714.0
7062,2018-08-01,EGBB,GCLP,9275.0
7063,2018-08-01,EGBB,GCRR,10917.0
7064,2018-08-01,EGBB,GCTS,14338.0
7065,2018-08-01,EGBB,LEAL,20210.0
7066,2018-08-01,EGBB,LEBL,11326.0
7067,2018-08-01,EGBB,LEGE,6836.0
7068,2018-08-01,EGBB,LEIB,13514.0
7069,2018-08-01,EGBB,LEMD,5987.0
7070,2018-08-01,EGBB,LEMG,23006.0
7071,2018-08-01,EGBB,LEMH,8398.0
7072,2018-08-01,EGBB,LEPA,35580.0
7073,2018-08-01,EGBB,LFPG,15953.0
7074,2018-08-01,EGBB,EICK,3717.0
7075,2018-08-01,EGBB,EIDW,41826.0
7076,2018-08-01,EGBB,VIAR,2261.0
7077,2018-08-01,EGBB,LMML,5419.0
7078,2018-08-01,EGBB,EHAM,29811.0
7079,2018-08-01,EGBB,OPRN,4084.0
7080,2018-08-01,EGBB,LPFR,17387.0
7081,2018-08-01,EGBB,OTHH,5921.0
7082,2018-08-01,EGBB,LROP,4767.0
7083,2018-08-01,EGBB,LTAI,10497.0
7084,2018-08-01,EGBB,LTBA,7241.0
7085,2018-08-01,EGBB,LTBS,11894.0
7086,2018-08-01,EGBB,EGAA,11293.0
7087,2018-08-01,EGBB,EGAC,13497.0
7088,2018-08-01,EGBB,EGPD,5262.0
7089,2018-08-01,EGBB,EGPF,10746.0
7090,2018-08-01,EGBB,EGPH,12271.0
7091,2018-08-01,EGCC,OMAA,21135.0
7092,2018-08-01,EGCC,OMDB,48217.0
7093,2018-08-01,EGCC,LOWW,5434.0
7094,2018-08-01,EGCC,TBPB,2029.0
7095,2018-08-01,EGCC,EBBR,10128.0
7096,2018-08-01,EGCC,EBCI,9156.0
7097,2018-08-01,EGCC,LBBG,11748.0
7098,2018-08-01,EGCC,CYYZ,13735.0
7099,2018-08-01,EGCC,LSGG,9847.0
7100,2018-08-01,EGCC,LSZH,6491.0
7101,2018-08-01,EGCC,ZBAA,3611.0
7102,2018-08-01,EGCC,LCLK,12928.0
7103,2018-08-01,EGCC,LCPH,18855.0
7104,2018-08-01,EGCC,LKPR,7700.0
7105,2018-08-01,EGCC,EDDB,14806.0
7106,2018-08-01,EGCC,EDDF,24083.0
7107,2018-08-01,EGCC,EDDH,9639.0
7108,2018-08-01,EGCC,EDDK,5119.0
7109,2018-08-01,EGCC,EDDL,12845.0
7110,2018-08-01,EGCC,EDDM,15448.0
7111,2018-08-01,EGCC,EDDN,3700.0
7112,2018-08-01,EGCC,EDDS,3864.0
7113,2018-08-01,EGCC,EKCH,13910.0
7114,2018-08-01,EGCC,MDPC,6962.0
7115,2018-08-01,EGCC,HEGN,6294.0
7116,2018-08-01,EGCC,LGAV,4957.0
7117,2018-08-01,EGCC,LGIR,17279.0
7118,2018-08-01,EGCC,LGKF,9382.0
7119,2018-08-01,EGCC,LGKO,11484.0
7120,2018-08-01,EGCC,LGKR,18103.0
7121,2018-08-01,EGCC,LGRP,16228.0
7122,2018-08-01,EGCC,LGTS,8024.0
7123,2018-08-01,EGCC,LGZA,13373.0
7124,2018-08-01,EGCC,GCFV,10747.0
7125,2018-08-01,EGCC,GCLP,14493.0
7126,2018-08-01,EGCC,GCRR,19772.0
7127,2018-08-01,EGCC,GCTS,35286.0
7128,2018-08-01,EGCC,LEAL,44498.0
7129,2018-08-01,EGCC,LEAM,7542.0
7130,2018-08-01,EGCC,LEBL,20944.0
7131,2018-08-01,EGCC,LEGE,8056.0
7132,2018-08-01,EGCC,LEIB,30423.0
7133,2018-08-01,EGCC,LELC,9311.0
7134,2018-08-01,EGCC,LEMD,7502.0
7135,2018-08-01,EGCC,LEMG,32356.0
7136,2018-08-01,EGCC,LEMH,14515.0
7137,2018-08-01,EGCC,LEPA,62058.0
7138,2018-08-01,EGCC,LERS,10457.0
7139,2018-08-01,EGCC,EFHK,7484.0
7140,2018-08-01,EGCC,LFPG,26745.0
7141,2018-08-01,EGCC,LFSB,3985.0
7142,2018-08-01,EGCC,VHHH,7616.0
7143,2018-08-01,EGCC,LDDU,9177.0
7144,2018-08-01,EGCC,LDSP,8904.0
7145,2018-08-01,EGCC,LHBP,6055.0
7146,2018-08-01,EGCC,EICK,4928.0
7147,2018-08-01,EGCC,EIDW,42417.0
7148,2018-08-01,EGCC,EINN,4638.0
7149,2018-08-01,EGCC,BIKF,5129.0
7150,2018-08-01,EGCC,LIMC,6390.0
7151,2018-08-01,EGCC,LIME,7907.0
7152,2018-08-01,EGCC,LIPZ,7189.0
7153,2018-08-01,EGCC,LIRA,8141.0
7154,2018-08-01,EGCC,LIRF,5028.0
7155,2018-08-01,EGCC,LIRN,9168.0
7156,2018-08-01,EGCC,LIRP,6305.0
7157,2018-08-01,EGCC,MKJS,2696.0
7158,2018-08-01,EGCC,GMAD,3939.0
7159,2018-08-01,EGCC,GMMX,3240.0
7160,2018-08-01,EGCC,LMML,12724.0
7161,2018-08-01,EGCC,MMUN,16679.0
7162,2018-08-01,EGCC,EHAM,45834.0
7163,2018-08-01,EGCC,ENGM,6416.0
7164,2018-08-01,EGCC,OOMS,7795.0
7165,2018-08-01,EGCC,OPRN,7965.0
7166,2018-08-01,EGCC,EPKK,6915.0
7167,2018-08-01,EGCC,LPFR,32478.0
7168,2018-08-01,EGCC,LPMA,7107.0
7169,2018-08-01,EGCC,LPPR,4450.0
7170,2018-08-01,EGCC,LPPT,11625.0
7171,2018-08-01,EGCC,OTHH,15042.0
7172,2018-08-01,EGCC,OEJN,5760.0
7173,2018-08-01,EGCC,ESSA,7306.0
7174,2018-08-01,EGCC,WSSS,5032.0
7175,2018-08-01,EGCC,LTAI,23193.0
7176,2018-08-01,EGCC,LTBA,12505.0
7177,2018-08-01,EGCC,LTBS,28826.0
7178,2018-08-01,EGCC,EGAA,16353.0
7179,2018-08-01,EGCC,EGAC,13614.0
7180,2018-08-01,EGCC,EGHI,9295.0
7181,2018-08-01,EGCC,EGHQ,4607.0
7182,2018-08-01,EGCC,EGLL,25046.0
7183,2018-08-01,EGCC,EGNS,8229.0
7184,2018-08-01,EGCC,EGPD,10513.0
7185,2018-08-01,EGCC,EGPH,5493.0
7186,2018-08-01,EGCC,EGTE,6333.0
7187,2018-08-01,EGCC,KATL,5666.0
7188,2018-08-01,EGCC,KEWR,4884.0
7189,2018-08-01,EGCC,KIAH,4886.0
7190,2018-08-01,EGCC,KJFK,20819.0
7191,2018-08-01,EGCC,KLAS,9445.0
7192,2018-08-01,EGCC,KMCO,29406.0
7193,2018-08-01,EGCC,KPHL,5855.0
7194,2018-08-01,EGCN,LBBG,2578.0
7195,2018-08-01,EGCN,LCPH,1602.0
7196,2018-08-01,EGCN,GCRR,1682.0
7197,2018-08-01,EGCN,GCTS,1701.0
7198,2018-08-01,EGCN,LEAL,2686.0
7199,2018-08-01,EGCN,LEMG,2838.0
7200,2018-08-01,EGCN,LEPA,4534.0
7201,2018-08-01,EGCN,LFPG,2764.0
7202,2018-08-01,EGCN,EIDW,2251.0
7203,2018-08-01,EGCN,EYVI,1728.0
7204,2018-08-01,EGCN,EVRA,2344.0
7205,2018-08-01,EGCN,EHAM,2741.0
7206,2018-08-01,EGCN,EPGD,4035.0
7207,2018-08-01,EGCN,EPKT,4125.0
7208,2018-08-01,EGCN,EPPO,2525.0
7209,2018-08-01,EGCN,EPWA,4137.0
7210,2018-08-01,EGCN,EPWR,1560.0
7211,2018-08-01,EGCN,LPFR,2682.0
7212,2018-08-01,EGCN,LRCL,1614.0
7213,2018-08-01,EGCN,LROP,3073.0
7214,2018-08-01,EGCN,EGJJ,2737.0
7215,2018-08-01,EGFF,LBBG,2653.0
7216,2018-08-01,EGFF,LGZA,2219.0
7217,2018-08-01,EGFF,GCRR,2492.0
7218,2018-08-01,EGFF,GCTS,4051.0
7219,2018-08-01,EGFF,LEAL,5150.0
7220,2018-08-01,EGFF,LEBL,1936.0
7221,2018-08-01,EGFF,LEIB,2962.0
7222,2018-08-01,EGFF,LEMG,5210.0
7223,2018-08-01,EGFF,LEPA,10467.0
7224,2018-08-01,EGFF,LFPG,4246.0
7225,2018-08-01,EGFF,EIDW,5372.0
7226,2018-08-01,EGFF,LIMC,1321.0
7227,2018-08-01,EGFF,EHAM,6628.0
7228,2018-08-01,EGFF,LPFR,4651.0
7229,2018-08-01,EGFF,OTHH,5582.0
7230,2018-08-01,EGFF,LTBS,4049.0
7231,2018-08-01,EGFF,EGAC,3512.0
7232,2018-08-01,EGFF,EGJJ,1349.0
7233,2018-08-01,EGFF,EGPF,1476.0
7234,2018-08-01,EGFF,EGPH,4971.0
7235,2018-08-01,EGGD,LSGG,6947.0
7236,2018-08-01,EGGD,LCPH,5077.0
7237,2018-08-01,EGGD,LKPR,4474.0
7238,2018-08-01,EGGD,EDDB,3913.0
7239,2018-08-01,EGGD,GCFV,2493.0
7240,2018-08-01,EGGD,GCLP,4247.0
7241,2018-08-01,EGGD,GCRR,6532.0
7242,2018-08-01,EGGD,GCTS,8105.0
7243,2018-08-01,EGGD,LEAL,19312.0
7244,2018-08-01,EGGD,LEBL,10424.0
7245,2018-08-01,EGGD,LEIB,9139.0
7246,2018-08-01,EGGD,LELC,5199.0
7247,2018-08-01,EGGD,LEMD,4663.0
7248,2018-08-01,EGGD,LEMG,20350.0
7249,2018-08-01,EGGD,LEPA,27031.0
7250,2018-08-01,EGGD,LFBO,5511.0
7251,2018-08-01,EGGD,LFMN,6826.0
7252,2018-08-01,EGGD,LFPG,6451.0
7253,2018-08-01,EGGD,EIDW,20861.0
7254,2018-08-01,EGGD,LIPZ,6692.0
7255,2018-08-01,EGGD,LIRF,5346.0
7256,2018-08-01,EGGD,LIRP,5003.0
7257,2018-08-01,EGGD,EHAM,19872.0
7258,2018-08-01,EGGD,EPKK,5279.0
7259,2018-08-01,EGGD,LPFR,17229.0
7260,2018-08-01,EGGD,LPPT,3645.0
7261,2018-08-01,EGGD,LTBS,8093.0
7262,2018-08-01,EGGD,EGAA,11846.0
7263,2018-08-01,EGGD,EGNT,9373.0
7264,2018-08-01,EGGD,EGPE,4965.0
7265,2018-08-01,EGGD,EGPF,14153.0
7266,2018-08-01,EGGD,EGPH,17690.0
7267,2018-08-01,EGGP,LSGG,4618.0
7268,2018-08-01,EGGP,LKPR,3211.0
7269,2018-08-01,EGGP,EDDB,2777.0
